OBJECTID,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNC,EXCEPTRSND,SEVERITYCO,SEVERITYDE,COLLISIONT,PERSONCOUN,PEDCOUNT,PEDCYLCOUN,VEHCOUNT,INJURIES,SERIOUSINJ,FATALITIES,INCDATE,INCDTTM,JUNCTIONTY,SDOT_COLCO,SDOT_COLDE,INATTENTIO,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,PEDROWNOTG,SDOTCOLNUM,SPEEDING,ST_COLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKK,HITPARKEDC,geometry,near_str_index,min_length,weather_group,date,time,hour,dayofweek,weekday,rushhour,weather_group2
198950,298583,299743,E818337,Matched,Intersection,24786.0,17TH AVE NE AND NE 68TH ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-07-11T00:00:00.000Z,7/11/2018 9:03:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1276708.815928146 250661.072820738),1456.0,0.0,Clear or Partly Cloudy,2018-07-11,09:03:00,9.0,2,1,1.0,Clear or Partly Cloudy
198960,299625,300825,3818846,Matched,Intersection,30453.0,GOLF DR S AND S CHARLES ST,,,2b,Serious Injury Collision,Right Turn,2,0,1,1,1,1,0,2018-07-12T00:00:00.000Z,7/12/2018 7:41:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,16.0,From same direction - one right turn - one straight,0,0,N,POINT (1274459.601717845 220302.7257816494),5033.0,0.0,Clear or Partly Cloudy,2018-07-12,07:41:00,7.0,3,1,1.0,Clear or Partly Cloudy
198968,299891,301091,3751306,Matched,Intersection,36357.0,N 107TH ST AND N NORTHGATE WAY,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-07-31T00:00:00.000Z,7/31/2018 8:35:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1270419.16241771 261451.4067837745),1318.0,0.0,Clear or Partly Cloudy,2018-07-31,08:35:00,8.0,1,1,1.0,Clear or Partly Cloudy
201007,302437,303677,E838797,Matched,Block,,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-27T00:00:00.000Z,8/27/2018 5:32:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1273592.342452958 231051.8720326573),9733.0,6.393468498149618e-11,Clear or Partly Cloudy,2018-08-27,17:32:00,17.0,0,1,1.0,Clear or Partly Cloudy
201021,300924,302144,E829972,Matched,Intersection,29761.0,12TH AVE AND E MADISON ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2018-08-04T00:00:00.000Z,8/4/2018 1:24:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,521040,N,POINT (1274551.867445946 227089.5945245922),39.0,0.0,Clear or Partly Cloudy,2018-08-04,13:24:00,13.0,5,0,0.0,Clear or Partly Cloudy
201087,302196,303416,3753673,Matched,Intersection,29621.0,1ST AVE AND MADISON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-14T00:00:00.000Z,9/14/2018 4:33:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Overcast,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1269683.396144956 224194.549401626),4939.0,0.0,Overcast,2018-09-14,16:33:00,16.0,4,1,1.0,Clear or Partly Cloudy
201120,301597,302818,3810941,Matched,Intersection,31507.0,M L KING JR WAY S AND S BAYVIEW S ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-01T00:00:00.000Z,9/1/2018 6:38:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,Y,Clear or Partly Cloudy,Dry,Daylight,Y,,,5.0,Vehicle Strikes Pedalcyclist,0,524859,N,POINT (1279201.229114696 215463.757712692),20194.0,0.0,Clear or Partly Cloudy,2018-09-01,18:38:00,18.0,5,0,1.0,Clear or Partly Cloudy
201133,301840,303060,E834065,Matched,Intersection,30436.0,12TH AVE S AND S WELLER ST,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2018-08-09T00:00:00.000Z,8/9/2018 10:15:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1274321.9702297 221479.3706468493),9380.0,0.0,Clear or Partly Cloudy,2018-08-09,22:15:00,22.0,3,1,0.0,Clear or Partly Cloudy
201139,301837,303057,E834025,Matched,Intersection,25177.0,SHILSHOLE AVE NW AND NW DOCK PL,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-19T00:00:00.000Z,8/19/2018 9:56:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1258882.278181896 246034.5076959878),7579.0,0.0,Clear or Partly Cloudy,2018-08-19,09:56:00,9.0,6,0,1.0,Clear or Partly Cloudy
201140,301833,303053,E833914,Matched,Intersection,27064.0,12TH AVE NE AND NE 45TH ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2018-08-30T00:00:00.000Z,8/30/2018 4:58:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1275210.185270607 244733.1363026649),1400.0,0.0,Clear or Partly Cloudy,2018-08-30,16:58:00,16.0,3,1,1.0,Clear or Partly Cloudy
201174,300477,301677,E826214,Matched,Block,,ROOSEVELT WAY NE BETWEEN NE 42ND N ST AND NE 43RD S ST,,,2,Injury Collision,Cycles,4,0,1,2,1,0,0,2018-08-07T00:00:00.000Z,8/7/2018 12:35:00 PM,Driveway Junction,18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1274621.021750003 243878.6222537905),19030.0,1.4612336307282195e-05,Clear or Partly Cloudy,2018-08-07,12:35:00,12.0,1,1,0.0,Clear or Partly Cloudy
201175,302210,303430,3753805,Matched,Intersection,29592.0,2ND AVE AND PIKE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-11T00:00:00.000Z,9/11/2018 7:43:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Other,Dry,Dark - Street Lights On,Y,,,5.0,Vehicle Strikes Pedalcyclist,12179,0,N,POINT (1269058.773296311 225881.3874193579),135.0,0.0,,2018-09-11,19:43:00,19.0,1,1,1.0,
201184,302207,303427,E826829,Matched,Intersection,27167.0,UNIVERSITY WAY NE AND NE PACIFIC ST,NEI,"Not Enough Information, or Insufficient Location Information",2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-10T00:00:00.000Z,8/10/2018 10:30:00 PM,At Intersection (intersection related),0,NOT ENOUGH INFORMATION / NOT APPLICABLE,Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,Y,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1275674.208311081 241847.4433717132),2203.0,0.0,Clear or Partly Cloudy,2018-08-10,22:30:00,22.0,4,1,0.0,Clear or Partly Cloudy
201204,301848,303068,E835263,Matched,Intersection,29157.0,BELMONT AVE E AND E OLIVE WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-20T00:00:00.000Z,8/20/2018 9:09:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1272804.962100148 229595.8329911679),3379.0,0.0,Clear or Partly Cloudy,2018-08-20,09:09:00,9.0,0,1,1.0,Clear or Partly Cloudy
201205,301847,303067,E834742,Matched,Intersection,28731.0,DEXTER AVE N AND ALOHA ST,,,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2018-08-31T00:00:00.000Z,8/31/2018 7:05:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Raining,Wet,Dawn,,,,5.0,Vehicle Strikes Pedalcyclist,12729,0,N,POINT (1268342.286383584 232408.9135700464),604.0,0.0,Raining,2018-08-31,07:05:00,7.0,4,1,1.0,Raining
201245,301634,302854,E833490,Matched,Block,,SW SPOKANE NR ST BETWEEN WEST SEATTLE BRIDGE TRL AND 11TH AVE SW,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-29T00:00:00.000Z,8/29/2018 1:49:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1266391.910061583 212195.1449093372),4907.0,9.825910546516456e-06,Clear or Partly Cloudy,2018-08-29,13:49:00,13.0,2,1,0.0,Clear or Partly Cloudy
201259,301197,302417,E829347,Matched,Block,,NE 40TH ST BETWEEN 7TH AVE NE AND UNIVERSITY BR OFF RP,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-16T00:00:00.000Z,8/16/2018 3:15:00 PM,Mid-Block (but intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1274257.475829631 242649.8072765321),13899.0,1.7102748335079325e-05,Clear or Partly Cloudy,2018-08-16,15:15:00,15.0,3,1,1.0,Clear or Partly Cloudy
201271,301856,303076,E835376,Matched,Intersection,287172.0,BURKE GILMAN TRL AND NE 70TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-05T00:00:00.000Z,9/5/2018 5:06:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1287683.49088338 251095.8747411817),9161.0,0.0,Clear or Partly Cloudy,2018-09-05,17:06:00,17.0,2,1,1.0,Clear or Partly Cloudy
201281,302234,303454,E836166,Matched,Intersection,37732.0,RAVENNA AVE NE AND NE 95TH ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-08-22T00:00:00.000Z,8/22/2018 3:35:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1278062.931769535 257914.4442201555),4264.0,0.0,Clear or Partly Cloudy,2018-08-22,15:35:00,15.0,2,1,1.0,Clear or Partly Cloudy
201288,302231,303451,3814265,Matched,Intersection,29847.0,MELROSE AVE AND OLIVE WAY,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-11T00:00:00.000Z,9/11/2018 5:49:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1271829.434419155 228511.3035820574),845.0,0.0,Clear or Partly Cloudy,2018-09-11,17:49:00,17.0,1,1,1.0,Clear or Partly Cloudy
201289,302230,303450,3814163,Matched,Intersection,29878.0,BOREN AVE AND PIKE ST,,,1,Property Damage Only Collision,Cycles,3,0,1,1,0,0,0,2018-08-21T00:00:00.000Z,8/21/2018 4:29:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,Y,N,Fog/Smog/Smoke,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1271552.335410863 227358.0148768723),6588.0,0.0,Raining,2018-08-21,16:29:00,16.0,1,1,1.0,Raining
201292,300276,301476,3812220,Matched,Intersection,28760.0,FAIRVIEW AVE N AND MERCER ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-01T00:00:00.000Z,8/1/2018 12:36:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1270306.740145594 231478.6133450866),11084.0,0.0,Clear or Partly Cloudy,2018-08-01,12:36:00,12.0,2,1,0.0,Clear or Partly Cloudy
201337,302278,303498,E836183,Matched,Intersection,26894.0,WOODLAND PARK AVE N AND N 35TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-07T00:00:00.000Z,9/7/2018 1:13:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1268083.084847316 240626.0512424558),1042.0,0.0,Clear or Partly Cloudy,2018-09-07,13:13:00,13.0,4,1,0.0,Clear or Partly Cloudy
201346,301863,303083,E835734,Matched,Intersection,287172.0,BURKE GILMAN TRL AND NE 70TH ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-09-06T00:00:00.000Z,9/6/2018 6:45:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1287683.49088338 251095.8747411817),9161.0,0.0,Clear or Partly Cloudy,2018-09-06,18:45:00,18.0,3,1,1.0,Clear or Partly Cloudy
201363,301865,303085,E835930,Matched,Intersection,31348.0,4TH AVE S AND S HOLGATE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-05T00:00:00.000Z,9/5/2018 2:26:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,521751,N,POINT (1271322.048562631 217404.0900026709),1784.0,0.0,Clear or Partly Cloudy,2018-09-05,14:26:00,14.0,2,1,0.0,Clear or Partly Cloudy
201392,300283,301483,3814823,Matched,Block,,GREEN LAKE DR N BETWEEN N 80TH ST AND STONE AVE N,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-08-10T00:00:00.000Z,8/10/2018 8:15:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dusk,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1269068.438384324 254342.8438965082),747.0,2.315121450980801e-05,Clear or Partly Cloudy,2018-08-10,20:15:00,20.0,4,1,0.0,Clear or Partly Cloudy
201416,300517,301717,3810958,Matched,Intersection,31437.0,25TH AVE S AND S PLUM ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-16T00:00:00.000Z,8/16/2018 8:57:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1278409.185593888 217017.2353462875),4580.0,0.0,Clear or Partly Cloudy,2018-08-16,08:57:00,8.0,3,1,1.0,Clear or Partly Cloudy
201426,302060,303280,E817521,Matched,Intersection,30361.0,ALASKAN WAY S AND XW WASHINGTON,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-04-11T00:00:00.000Z,4/11/2018 6:14:00 PM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Raining,Wet,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,,,,Raining,2018-04-11,18:14:00,18.0,2,1,1.0,Raining
201466,301897,303117,3811727,Matched,Block,,DEXTER AVE N BETWEEN HOWE ST AND NEWTON ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-18T00:00:00.000Z,8/18/2018 10:57:00 PM,Mid-Block (not related to intersection),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1268340.350255579 235761.1443574727),21789.0,0.0,Clear or Partly Cloudy,2018-08-18,22:57:00,22.0,5,0,0.0,Clear or Partly Cloudy
201468,301895,303115,E833656,Matched,Block,,DENNY WAY BETWEEN STEWART ST AND MELROSE AVE,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2018-08-20T00:00:00.000Z,8/20/2018 4:37:00 PM,Mid-Block (not related to intersection),54,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1271494.205362812 229177.3080627322),17903.0,1.1697567150221174e-05,Clear or Partly Cloudy,2018-08-20,16:37:00,16.0,0,1,1.0,Clear or Partly Cloudy
201472,302293,303513,E837009,Matched,Intersection,29568.0,6TH AVE AND PINE ST,,,2,Injury Collision,Cycles,2,1,1,0,1,0,0,2018-09-10T00:00:00.000Z,9/10/2018 5:04:00 PM,At Intersection (intersection related),64,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,,7.0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,0,523148,N,POINT (1269949.79409723 226904.2331164032),3200.0,0.0,Clear or Partly Cloudy,2018-09-10,17:04:00,17.0,0,1,1.0,Clear or Partly Cloudy
201477,302292,303512,E837765,Matched,Block,,EAST MARGINAL WAY S BETWEEN S FIDALGO ST AND 1ST AVE S,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,2018-09-11T00:00:00.000Z,9/11/2018 4:22:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1269645.107888907 203945.3574448973),21101.0,1.0188870476490937e-05,Clear or Partly Cloudy,2018-09-11,04:22:00,4.0,1,1,0.0,Clear or Partly Cloudy
201499,300302,301502,3745640,Matched,Block,,WEST MARGINAL WAY SW BETWEEN SW BRANDON ST AND SW FRONT ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-08-11T00:00:00.000Z,8/11/2018 11:23:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,Y,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1267087.942382291 203330.9152042717),21197.0,1.0096725183524736e-05,Overcast,2018-08-11,11:23:00,11.0,5,0,0.0,Clear or Partly Cloudy
201508,302089,303309,3753671,Matched,Intersection,29592.0,2ND AVE AND PIKE ST,,,2b,Serious Injury Collision,Cycles,2,1,1,0,2,1,0,2018-09-11T00:00:00.000Z,9/11/2018 7:10:00 AM,At Intersection (intersection related),64,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,,,,7.0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,12179,525565,N,POINT (1269058.773296311 225881.3874193579),135.0,0.0,Clear or Partly Cloudy,2018-09-11,07:10:00,7.0,1,1,1.0,Clear or Partly Cloudy
201514,302088,303308,3751677,Matched,Intersection,26710.0,9TH AVE NW AND NW 45TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-04T00:00:00.000Z,9/4/2018 7:34:00 AM,At Intersection (intersection related),51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1262110.833705202 245056.5021909922),1566.0,0.0,Clear or Partly Cloudy,2018-09-04,07:34:00,7.0,1,1,1.0,Clear or Partly Cloudy
201516,302087,303307,3206770,Matched,Intersection,30506.0,2ND AVE S AND S JACKSON ST,,,2b,Serious Injury Collision,Cycles,2,1,1,0,1,1,0,2018-09-12T00:00:00.000Z,9/12/2018 12:22:00 PM,At Intersection (intersection related),64,PEDALCYCLIST STRUCK PEDESTRIAN,,N,Clear or Partly Cloudy,Dry,Daylight,Y,,,7.0,Pedalcyclist Strikes Pedalcyclist or Pedestrian,0,524965,N,POINT (1270793.938226089 222168.3961835504),5222.0,0.0,Clear or Partly Cloudy,2018-09-12,12:22:00,12.0,2,1,0.0,Clear or Partly Cloudy
201534,302098,303318,E837117,Matched,Block,,10TH AVE S BETWEEN S WELLER ST AND XW S LANE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,2018-09-04T00:00:00.000Z,9/4/2018 8:40:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1273723.537077084 221338.5639907122),2258.0,2.5190455287717623e-05,Clear or Partly Cloudy,2018-09-04,08:40:00,8.0,1,1,1.0,Clear or Partly Cloudy
201552,300526,301726,3814032,Matched,Intersection,29022.0,BOYLSTON AVE E AND E HARRISON ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2018-08-16T00:00:00.000Z,8/16/2018 10:13:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1273051.980852395 230442.329504028),1090.0,0.0,Clear or Partly Cloudy,2018-08-16,22:13:00,22.0,3,1,0.0,Clear or Partly Cloudy
201586,301323,302563,3812096,Matched,Block,,2ND AVE BETWEEN PIKE ST AND PINE ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-08-17T00:00:00.000Z,8/17/2018 5:59:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1268950.511472195 226064.2551955432),9591.0,1.6780158607627556e-05,Clear or Partly Cloudy,2018-08-17,17:59:00,17.0,4,1,1.0,Clear or Partly Cloudy
201656,300553,301753,3751576,Matched,Intersection,36665.0,LAKE CITY WAY NE AND NE 110TH ST,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2018-08-13T00:00:00.000Z,8/13/2018 7:02:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,Y,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1279009.103930503 261858.950336203),18183.0,0.0,Clear or Partly Cloudy,2018-08-13,19:02:00,19.0,0,1,1.0,Clear or Partly Cloudy
201662,300552,301752,3745946,Matched,Block,,WEST MARGINAL WAY SW BETWEEN SW ANDOVER ST AND SW DAKOTA ST,,,2,Injury Collision,Cycles,3,0,1,1,1,0,0,2018-08-13T00:00:00.000Z,8/13/2018 8:48:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1264982.89476414 210840.323211953),21928.0,0.0,Clear or Partly Cloudy,2018-08-13,08:48:00,8.0,0,1,1.0,Clear or Partly Cloudy
201683,300337,301537,3814154,Matched,Block,,LAKESIDE AVE S BETWEEN S NORMAN ST AND S JUDKINS ST,,,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,2018-08-11T00:00:00.000Z,8/11/2018 11:50:00 AM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,Y,Clear or Partly Cloudy,Dry,Daylight,,,Y,5.0,Vehicle Strikes Pedalcyclist,0,0,N,POINT (1281534.415421084 219627.6133969575),3617.0,9.263517309205403e-06,Clear or Partly Cloudy,2018-08-11,11:50:00,11.0,5,0,0.0,Clear or Partly Cloudy
201711,300818,302038,E829349,Matched,Block,,N 109TH ST BETWEEN FREMONT AVE N AND NORTH PARK AVE N,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,2018-08-14T00:00:00.000Z,8/14/2018 3:05:00 PM,Driveway Junction,51,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,,N,Clear or Partly Cloudy,Dry,Daylight,,,Y,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,POINT (1267167.028014377 261935.9518722743),15364.0,2.057273865150231e-05,Clear or Partly Cloudy,2018-08-14,15:05:00,15.0,1,1,1.0,Clear or Partly Cloudy
201734,300355,301555,E824172,Matched,Block,,STONE WAY N BETWEEN N 35TH ST AND N 36TH ST,,,2,Injury Collision,Parked Car,3,0,1,1,1,0,0,2018-07-28T00:00:00.000Z,7/28/2018 7:55:00 PM,Mid-Block (not related to intersection),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,N,POINT (1268412.234095648 240739.2719145715),13802.0,2.7252337244742843e-05,Clear or Partly Cloudy,2018-07-28,19:55:00,19.0,5,0,1.0,Clear or Partly Cloudy
